348137,176401,burkholderia phage bcep176,VHostDB
335797,177369,burkholderia phage ks9,VHostDB
332032,177750,burkholderia virus phi52237,VHostDB
279530,180593,burkholderia phage bcepb1a,VHostDB
279280,180620,burkholderia virus bcepc6b,VHostDB
264729,181164,burkholderia virus bcepmu,VHostDB
263375,181238,bordetella phage bip-1,VHostDB
263374,181239,bordetella phage bmp-1,VHostDB
260373,181409,burkholderia virus bcep43,VHostDB
255131,181599,burkholderia virus phi1026b,VHostDB
247080,181765,ralstonia phage p12j,VHostDB
244310,181835,burkholderia virus bcep1,VHostDB
242861,181858,burkholderia phage bcepnazgul,VHostDB
242527,181864,burkholderia virus bcep22,VHostDB
227471,182410,burkholderia phage pc42
209052,183344,burkholderia virus bcep781,VHostDB
194699,183981,bordetella virus bpp1,VHostDB
180504,184590,burkholderia virus phie125,VHostDB
137422,186312,ralstonia phage p4282
132905,186404,neisseria meningitidis phage 2120
115986,186932,burkholderia phage 42
